customer_id,purchase_amount,purchase_date,channel,product_category,transaction_type,customer_tier
29,2.67,3/13/2024,In-store,Apparel,Return,Gold
706,134.37,5/8/2024,In-store,Electronics,Discount,Platinum
16,38.27,2/1/2024,In-store,Apparel,Discount,Platinum
423,159.11,9/4/2023,In-store,Apparel,Discount,Silver
589,56.52,3/26/2024,Online,Home,Full Price,Bronze
805,60.33,11/6/2023,In-store,Apparel,Full Price,Silver
593,71.93,6/23/2024,In-store,Apparel,Full Price,Gold
405,124.84,7/9/2024,Online,Groceries,Discount,Silver
940,31.95,12/3/2023,Online,Groceries,Discount,Silver
636,12.96,4/16/2024,In-store,Groceries,Discount,Bronze
531,81.21,8/19/2023,In-store,Groceries,Full Price,Silver
967,39.6,3/12/2024,Online,Groceries,Full Price,Bronze
614,58.43,3/9/2024,In-store,Electronics,Full Price,Bronze
904,104.11,10/26/2023,In-store,Home,Full Price,Gold
77,68.15,11/30/2023,Online,Books,Full Price,Bronze
229,96.83,1/23/2024,In-store,Groceries,Return,Platinum
962,78.57,10/16/2023,Online,Home,Full Price,Bronze
297,134.63,2/4/2024,In-store,Books,Full Price,Platinum
510,122.4,4/11/2024,In-store,Apparel,Full Price,Silver
715,76.4,12/31/2023,Online,Apparel,Return,Gold
984,113.6,3/16/2024,Online,Home,Discount,Bronze
966,206.8,1/14/2024,In-store,Electronics,Full Price,Silver
573,56.61,7/25/2024,In-store,Electronics,Return,Gold
538,53.23,8/21/2023,In-store,Home,Full Price,Bronze
583,144.5,7/19/2024,Online,Electronics,Full Price,Bronze
615,87.36,5/13/2024,Online,Electronics,Full Price,Bronze
979,7.37,10/20/2023,Online,Apparel,Full Price,Bronze
326,222.67,2/24/2024,Online,Electronics,Discount,Bronze
363,3.13,11/3/2023,Online,Electronics,Return,Silver
669,137.99,1/13/2024,Online,Home,Discount,Bronze
875,142.21,3/4/2024,In-store,Electronics,Full Price,Silver
359,306,10/10/2023,Online,Groceries,Full Price,Gold
706,5.57,10/13/2023,Online,Groceries,Full Price,Silver
787,90.85,9/2/2023,Online,Home,Full Price,Bronze
324,55.83,11/3/2023,Online,Groceries,Full Price,Silver
698,40.14,6/19/2024,In-store,Apparel,Full Price,Bronze
326,9.47,9/17/2023,Online,Home,Discount,Bronze
625,82.7,7/17/2024,In-store,Electronics,Discount,Bronze
825,65.21,11/27/2023,Online,Groceries,Full Price,Platinum
165,11.04,2/11/2024,In-store,Apparel,Full Price,Gold
573,94.8,12/27/2023,Online,Home,Full Price,Bronze
604,133.92,3/17/2024,Online,Home,Full Price,Silver
798,145.79,9/15/2023,Online,Electronics,Full Price,Bronze
455,235.78,12/18/2023,Online,Books,Full Price,Platinum
969,52.67,6/18/2024,In-store,Groceries,Discount,Platinum
153,305.92,7/12/2024,In-store,Apparel,Discount,Bronze
737,200.57,4/4/2024,Online,Home,Full Price,Bronze
127,35.17,12/11/2023,Online,Groceries,Discount,Silver
193,17.35,8/31/2023,In-store,Apparel,Full Price,Silver
627,57.16,8/11/2023,In-store,Apparel,Discount,Bronze
774,51.4,11/13/2023,In-store,Home,Full Price,Silver
530,85.74,5/10/2024,Online,Groceries,Full Price,Bronze
10,87.56,7/1/2024,In-store,Apparel,Full Price,Silver
92,138.62,9/14/2023,Online,Home,Full Price,Bronze
139,71.31,11/1/2023,Online,Groceries,Full Price,Gold
481,11.07,12/11/2023,In-store,Groceries,Return,Silver
449,195.4,7/4/2024,Online,Home,Discount,Silver
333,37.07,11/23/2023,Online,Groceries,Full Price,Gold
869,355.08,9/12/2023,In-store,Books,Full Price,Silver
340,12.54,11/22/2023,Online,Apparel,Discount,Bronze
961,317.61,12/6/2023,In-store,Apparel,Discount,Bronze
52,9.54,9/22/2023,In-store,Groceries,Discount,Bronze
707,26.27,2/8/2024,In-store,Home,Full Price,Bronze
466,4.77,1/20/2024,Online,Electronics,Discount,Gold
718,122.12,2/3/2024,In-store,Groceries,Discount,Bronze
799,189.91,10/11/2023,In-store,Electronics,Full Price,Bronze
475,56.93,12/30/2023,Online,Groceries,Full Price,Gold
401,263.84,1/11/2024,Online,Electronics,Discount,Silver
439,89.23,11/25/2023,In-store,Groceries,Discount,Silver
878,99.43,8/5/2023,Online,Home,Full Price,Bronze
605,186.7,11/18/2023,Online,Electronics,Return,Bronze
932,35.21,5/18/2024,Online,Books,Full Price,Silver
997,43.74,8/23/2023,Online,Home,Full Price,Gold
922,236.39,1/12/2024,Online,Groceries,Full Price,Bronze
821,231.23,3/12/2024,In-store,Electronics,Return,Silver
657,375,1/8/2024,In-store,Apparel,Full Price,Platinum
598,232.11,1/15/2024,In-store,Home,Full Price,Silver
509,13.62,2/12/2024,Online,Electronics,Full Price,Silver
153,173.57,9/20/2023,Online,Home,Full Price,Gold
514,52.74,12/17/2023,In-store,Electronics,Discount,Gold
503,468.87,2/4/2024,In-store,Apparel,Full Price,Silver
854,63.92,10/31/2023,In-store,Books,Discount,Gold
901,80.71,5/31/2024,Online,Apparel,Return,Silver
772,75.45,9/9/2023,In-store,Groceries,Full Price,Gold
676,38.82,1/10/2024,Online,Home,Discount,Platinum
6,7.8,3/21/2024,In-store,Books,Full Price,Silver
500,226,5/21/2024,In-store,Home,Full Price,Silver
661,162.29,5/15/2024,Online,Electronics,Discount,Silver
717,15.03,1/25/2024,Online,Groceries,Discount,Gold
118,149.95,8/11/2023,In-store,Groceries,Full Price,Gold
485,98.31,5/22/2024,In-store,Home,Full Price,Bronze
601,52.62,11/12/2023,In-store,Groceries,Return,Gold
666,29.31,9/30/2023,Online,Home,Discount,Gold
951,196.42,6/16/2024,Online,Electronics,Full Price,Gold
679,120.46,12/21/2023,In-store,Electronics,Full Price,Gold
468,79.35,9/8/2023,In-store,Home,Full Price,Bronze
161,94.05,11/25/2023,In-store,Apparel,Full Price,Silver
270,9.55,5/17/2024,Online,Apparel,Full Price,Gold
56,64.23,5/19/2024,In-store,Electronics,Full Price,Platinum
228,21.53,3/12/2024,In-store,Books,Full Price,Bronze
849,23.37,5/20/2024,Online,Apparel,Discount,Silver
149,108.27,4/21/2024,In-store,Home,Full Price,Gold
46,242.2,4/29/2024,In-store,Electronics,Full Price,Gold
144,51.71,5/24/2024,Online,Groceries,Full Price,Silver
750,23.29,5/28/2024,Online,Groceries,Full Price,Bronze
784,104.62,1/21/2024,In-store,Apparel,Full Price,Gold
632,204.94,5/31/2024,Online,Books,Discount,Gold
340,137.96,7/12/2024,Online,Apparel,Full Price,Gold
413,203.07,12/4/2023,Online,Books,Full Price,Gold
732,76.91,1/11/2024,Online,Apparel,Full Price,Silver
520,139.38,10/6/2023,Online,Groceries,Full Price,Platinum
344,15.09,1/19/2024,Online,Books,Full Price,Gold
387,42.81,5/31/2024,Online,Groceries,Full Price,Silver
473,49.36,4/16/2024,In-store,Home,Full Price,Platinum
275,71.6,3/29/2024,Online,Home,Discount,Platinum
353,264.62,10/5/2023,Online,Electronics,Return,Gold
66,207.38,11/8/2023,Online,Groceries,Full Price,Silver
79,14.45,1/12/2024,Online,Groceries,Discount,Silver
598,18.97,2/21/2024,In-store,Electronics,Discount,Bronze
636,44.26,8/23/2023,In-store,Home,Return,Bronze
202,34.35,10/4/2023,Online,Home,Full Price,Silver
978,95.39,4/11/2024,In-store,Books,Discount,Silver
662,233.07,8/30/2023,In-store,Books,Return,Bronze
558,327.79,6/30/2024,In-store,Home,Full Price,Platinum
113,106.02,4/25/2024,In-store,Apparel,Full Price,Silver
91,182.11,11/28/2023,In-store,Groceries,Return,Silver
141,74.49,11/14/2023,Online,Books,Discount,Silver
289,23.36,1/23/2024,Online,Apparel,Full Price,Bronze
901,74.38,7/3/2024,Online,Books,Discount,Gold
730,80.99,6/14/2024,In-store,Electronics,Full Price,Bronze
589,135.66,11/25/2023,Online,Groceries,Full Price,Silver
411,24.83,12/19/2023,In-store,Books,Full Price,Silver
377,45.94,11/3/2023,Online,Home,Full Price,Silver
384,45.26,3/1/2024,Online,Electronics,Discount,Silver
846,320.5,9/8/2023,Online,Electronics,Full Price,Bronze
152,58.69,10/21/2023,Online,Home,Discount,Bronze
835,140.69,2/3/2024,In-store,Electronics,Full Price,Silver
751,138.95,10/4/2023,Online,Groceries,Full Price,Gold
627,30.86,3/1/2024,Online,Books,Full Price,Silver
319,84.83,12/11/2023,In-store,Electronics,Full Price,Bronze
369,224.72,7/9/2024,In-store,Groceries,Discount,Bronze
606,64.47,4/29/2024,Online,Home,Full Price,Silver
995,290.26,11/30/2023,Online,Books,Discount,Silver
560,24.14,10/16/2023,In-store,Home,Full Price,Bronze
703,7.71,2/23/2024,In-store,Books,Full Price,Silver
462,222.06,10/21/2023,Online,Electronics,Full Price,Bronze
12,188.18,7/23/2024,In-store,Electronics,Discount,Silver
156,490.49,1/29/2024,In-store,Books,Full Price,Bronze
684,113.75,10/11/2023,Online,Groceries,Discount,Platinum
477,275.97,3/19/2024,Online,Groceries,Discount,Bronze
939,175.42,4/13/2024,Online,Groceries,Full Price,Silver
401,186.06,5/24/2024,In-store,Apparel,Full Price,Platinum
808,84.2,3/18/2024,Online,Groceries,Full Price,Bronze
177,48.19,4/27/2024,Online,Electronics,Return,Silver
341,272.66,4/4/2024,Online,Apparel,Full Price,Bronze
57,56.58,11/1/2023,In-store,Groceries,Full Price,Bronze
855,77.4,8/9/2023,Online,Electronics,Full Price,Silver
852,59.08,8/29/2023,Online,Apparel,Discount,Platinum
448,83.2,2/6/2024,In-store,Electronics,Discount,Silver
203,63.58,8/6/2023,In-store,Books,Return,Silver
697,4.92,12/8/2023,Online,Electronics,Discount,Silver
633,213.75,11/3/2023,Online,Apparel,Full Price,Silver
738,58.77,10/29/2023,Online,Groceries,Full Price,Silver
202,88.9,3/16/2024,In-store,Apparel,Discount,Bronze
330,14.99,8/5/2023,Online,Groceries,Return,Bronze
363,0.34,3/22/2024,Online,Groceries,Full Price,Silver
892,28.14,6/18/2024,In-store,Home,Full Price,Gold
454,121.94,3/31/2024,In-store,Books,Discount,Bronze
356,10.45,3/18/2024,Online,Home,Full Price,Silver
216,239.57,3/28/2024,In-store,Apparel,Full Price,Bronze
972,24.21,10/31/2023,Online,Home,Return,Bronze
555,22.89,5/29/2024,Online,Groceries,Discount,Silver
887,20.03,10/10/2023,In-store,Apparel,Full Price,Gold
23,1.41,12/13/2023,In-store,Home,Full Price,Silver
155,147.76,6/11/2024,In-store,Electronics,Full Price,Bronze
186,207.97,3/17/2024,In-store,Books,Return,Platinum
249,95.23,2/25/2024,Online,Electronics,Return,Bronze
749,20.85,6/6/2024,In-store,Apparel,Discount,Gold
805,33.59,5/12/2024,In-store,Home,Full Price,Silver
134,64.61,12/13/2023,Online,Groceries,Full Price,Silver
321,308.67,9/10/2023,Online,Home,Discount,Platinum
390,28.42,3/26/2024,Online,Apparel,Full Price,Gold
434,131.54,3/28/2024,In-store,Apparel,Discount,Bronze
22,57.88,9/19/2023,Online,Apparel,Discount,Bronze
873,35.36,5/13/2024,In-store,Apparel,Full Price,Bronze
600,60.87,8/10/2023,In-store,Home,Return,Bronze
665,7.39,9/3/2023,In-store,Electronics,Full Price,Platinum
125,160.29,2/8/2024,In-store,Groceries,Discount,Bronze
79,27.88,3/9/2024,Online,Groceries,Full Price,Silver
858,129.25,3/28/2024,Online,Books,Discount,Gold
968,7.08,2/1/2024,Online,Apparel,Discount,Gold
51,310.33,12/26/2023,Online,Apparel,Full Price,Silver
728,21.45,10/28/2023,Online,Apparel,Full Price,Gold
176,214.34,5/10/2024,In-store,Electronics,Full Price,Bronze
870,165.8,3/13/2024,In-store,Apparel,Full Price,Gold
253,343.77,9/2/2023,In-store,Books,Discount,Bronze
966,64.99,4/28/2024,In-store,Books,Full Price,Platinum
246,129.97,1/20/2024,Online,Electronics,Full Price,Bronze
739,46.32,4/13/2024,In-store,Apparel,Full Price,Bronze
106,20.38,6/10/2024,In-store,Home,Full Price,Silver
193,58.53,4/20/2024,In-store,Home,Discount,Gold
316,18.12,4/22/2024,In-store,Groceries,Full Price,Gold
302,401.99,3/12/2024,In-store,Electronics,Discount,Bronze
548,10.12,1/13/2024,In-store,Home,Discount,Bronze
954,88.97,9/17/2023,Online,Groceries,Full Price,Bronze
716,98.47,1/15/2024,Online,Books,Discount,Silver
934,77.24,10/22/2023,In-store,Groceries,Full Price,Silver
779,108.53,12/28/2023,In-store,Apparel,Full Price,Silver
268,12.35,6/16/2024,In-store,Apparel,Full Price,Silver
170,80.97,7/4/2024,In-store,Books,Full Price,Silver
551,33.86,7/30/2024,In-store,Electronics,Discount,Platinum
455,281.63,7/15/2024,Online,Apparel,Full Price,Bronze
651,143.58,9/21/2023,Online,Apparel,Full Price,Silver
292,359.41,5/16/2024,In-store,Groceries,Full Price,Silver
564,3.83,2/18/2024,Online,Groceries,Full Price,Bronze
799,33.57,4/26/2024,In-store,Groceries,Discount,Silver
801,21.74,4/18/2024,In-store,Home,Full Price,Bronze
141,1.12,7/8/2024,Online,Books,Discount,Bronze
146,27.75,1/14/2024,Online,Electronics,Return,Silver
425,113.56,6/27/2024,Online,Groceries,Full Price,Bronze
314,26.28,7/30/2024,Online,Electronics,Discount,Bronze
184,71.13,10/17/2023,In-store,Groceries,Full Price,Silver
664,218.76,9/4/2023,Online,Apparel,Full Price,Silver
713,118.34,8/25/2023,Online,Electronics,Full Price,Bronze
128,50.19,3/16/2024,Online,Home,Full Price,Bronze
287,46.6,8/30/2023,In-store,Groceries,Return,Silver
823,60.83,5/31/2024,In-store,Books,Full Price,Gold
253,19.48,10/7/2023,In-store,Apparel,Discount,Platinum
778,100.51,1/17/2024,Online,Groceries,Full Price,Bronze
700,45.28,6/3/2024,Online,Electronics,Discount,Bronze
386,191.3,11/10/2023,Online,Groceries,Full Price,Bronze
230,141.29,9/3/2023,In-store,Apparel,Discount,Silver
271,94.29,1/26/2024,Online,Books,Full Price,Silver
771,45.29,5/30/2024,Online,Books,Discount,Silver
811,23.56,9/28/2023,In-store,Books,Discount,Gold
415,149.68,10/27/2023,Online,Apparel,Discount,Silver
198,66.63,7/2/2024,Online,Groceries,Full Price,Platinum
323,25.46,2/12/2024,Online,Apparel,Full Price,Bronze
56,21.71,7/11/2024,Online,Apparel,Discount,Bronze
831,18.08,10/7/2023,In-store,Groceries,Full Price,Bronze
203,150.13,1/13/2024,In-store,Home,Full Price,Bronze
783,26.01,3/19/2024,In-store,Books,Full Price,Platinum
621,74.79,11/3/2023,Online,Electronics,Full Price,Bronze
628,60.07,7/9/2024,Online,Electronics,Full Price,Silver
604,86.66,5/6/2024,In-store,Groceries,Full Price,Bronze
138,209.68,7/1/2024,Online,Electronics,Full Price,Bronze
422,202.3,4/2/2024,In-store,Home,Full Price,Bronze
815,59.98,5/24/2024,In-store,Apparel,Full Price,Bronze
57,1.55,3/20/2024,Online,Books,Full Price,Silver
562,55.59,9/21/2023,In-store,Electronics,Discount,Platinum
71,93.19,3/8/2024,In-store,Electronics,Full Price,Silver
911,81.59,9/3/2023,In-store,Groceries,Discount,Silver
914,105.36,11/12/2023,In-store,Groceries,Full Price,Bronze
594,16.73,10/13/2023,In-store,Apparel,Full Price,Gold
372,104,5/7/2024,In-store,Books,Full Price,Bronze
617,20.17,7/16/2024,Online,Electronics,Full Price,Platinum
600,138.84,12/29/2023,In-store,Apparel,Discount,Silver
514,41.41,4/7/2024,In-store,Books,Full Price,Bronze
872,123.75,4/5/2024,Online,Apparel,Discount,Silver
84,4.9,11/5/2023,Online,Electronics,Return,Platinum
994,52.4,8/24/2023,In-store,Groceries,Full Price,Bronze
43,122.09,2/21/2024,Online,Groceries,Full Price,Bronze
666,25.73,1/26/2024,Online,Groceries,Full Price,Bronze
839,158.61,4/19/2024,In-store,Home,Return,Silver
934,99.64,3/13/2024,Online,Apparel,Discount,Bronze
606,88.57,2/16/2024,In-store,Electronics,Discount,Gold
810,43.63,10/6/2023,In-store,Apparel,Full Price,Platinum
133,65.87,7/4/2024,In-store,Groceries,Discount,Platinum
395,90.97,11/3/2023,In-store,Apparel,Discount,Bronze
65,63.95,6/12/2024,Online,Books,Full Price,Silver
290,119.84,2/27/2024,In-store,Apparel,Full Price,Bronze
376,56.86,9/12/2023,Online,Home,Full Price,Silver
769,22.6,8/19/2023,Online,Home,Full Price,Gold
467,24.07,4/2/2024,In-store,Groceries,Discount,Silver
898,0.58,3/14/2024,In-store,Electronics,Full Price,Gold
213,35.8,7/16/2024,Online,Books,Full Price,Gold
148,138.2,9/27/2023,In-store,Electronics,Full Price,Bronze
573,158.07,6/13/2024,In-store,Electronics,Full Price,Silver
471,22.62,2/19/2024,In-store,Books,Full Price,Bronze
149,319.53,5/31/2024,Online,Home,Return,Bronze
88,69.8,8/27/2023,Online,Groceries,Full Price,Bronze
324,248.87,2/29/2024,Online,Apparel,Full Price,Platinum
895,122.68,9/24/2023,Online,Home,Discount,Silver
396,128.17,8/21/2023,In-store,Groceries,Full Price,Silver
790,8.89,3/4/2024,In-store,Home,Full Price,Gold
404,24.84,5/20/2024,Online,Books,Full Price,Gold
82,0.89,5/24/2024,Online,Electronics,Full Price,Gold
641,125.92,2/6/2024,Online,Books,Full Price,Bronze
286,42.23,8/13/2023,Online,Apparel,Full Price,Silver
382,154.48,7/30/2024,Online,Books,Full Price,Silver
865,41.39,9/27/2023,In-store,Electronics,Discount,Silver
792,171.11,4/4/2024,Online,Home,Full Price,Bronze
270,14.01,7/25/2024,Online,Groceries,Return,Bronze
292,19.04,11/20/2023,In-store,Apparel,Full Price,Platinum
453,41.68,5/18/2024,In-store,Home,Full Price,Bronze
715,52.51,8/16/2023,In-store,Groceries,Return,Silver
24,42.88,1/19/2024,Online,Electronics,Full Price,Bronze
956,144.24,1/27/2024,In-store,Books,Full Price,Bronze
863,10.2,7/29/2024,Online,Home,Full Price,Bronze
311,43.27,1/30/2024,Online,Groceries,Discount,Silver
461,181.55,9/1/2023,In-store,Groceries,Full Price,Platinum
208,6.91,11/2/2023,Online,Books,Full Price,Bronze
792,285.33,6/10/2024,Online,Home,Full Price,Bronze
717,429.16,11/12/2023,In-store,Home,Discount,Silver
664,9.27,3/21/2024,In-store,Electronics,Full Price,Bronze
438,34.43,12/20/2023,In-store,Home,Full Price,Platinum
538,46.59,9/26/2023,In-store,Books,Full Price,Bronze
706,149.79,6/1/2024,In-store,Home,Discount,Silver
336,90.62,7/16/2024,In-store,Electronics,Full Price,Silver
422,103.39,12/16/2023,In-store,Groceries,Full Price,Gold
750,141.68,1/19/2024,In-store,Home,Discount,Silver
321,12.55,11/24/2023,In-store,Books,Full Price,Bronze
497,179.1,10/3/2023,In-store,Home,Discount,Bronze
587,122.29,6/14/2024,Online,Apparel,Return,Platinum
947,86.12,12/10/2023,Online,Electronics,Discount,Gold
163,220.49,4/2/2024,Online,Groceries,Full Price,Bronze
811,120.5,9/16/2023,In-store,Apparel,Full Price,Gold
541,22.53,6/12/2024,Online,Books,Full Price,Silver
165,56.17,6/21/2024,Online,Home,Return,Silver
849,68.13,7/10/2024,Online,Electronics,Return,Bronze
698,5.68,2/1/2024,Online,Home,Full Price,Gold
566,309.31,7/27/2024,Online,Home,Discount,Bronze
295,13.76,3/9/2024,In-store,Home,Discount,Gold
42,119.55,8/10/2023,In-store,Home,Full Price,Bronze
924,70.57,5/15/2024,In-store,Electronics,Full Price,Gold
285,2.6,12/14/2023,Online,Apparel,Full Price,Bronze
939,258.69,10/9/2023,Online,Books,Full Price,Bronze
387,190.94,8/19/2023,In-store,Apparel,Discount,Bronze
138,74.29,1/5/2024,In-store,Electronics,Return,Bronze
187,26,2/20/2024,In-store,Books,Full Price,Silver
910,12.97,2/15/2024,Online,Groceries,Full Price,Bronze
716,45.16,10/28/2023,In-store,Apparel,Full Price,Platinum
431,29.49,12/8/2023,In-store,Electronics,Discount,Silver
554,70.66,2/7/2024,In-store,Electronics,Discount,Silver
862,339.35,6/9/2024,In-store,Electronics,Full Price,Bronze
416,85.56,8/18/2023,In-store,Books,Full Price,Silver
800,220.66,7/22/2024,Online,Home,Full Price,Bronze
426,105.23,3/8/2024,Online,Groceries,Full Price,Gold
416,64.48,12/18/2023,In-store,Books,Return,Bronze
26,192.83,12/9/2023,Online,Books,Full Price,Gold
371,63.75,12/3/2023,In-store,Apparel,Full Price,Bronze
385,202.97,10/1/2023,In-store,Groceries,Full Price,Platinum
56,34.47,5/22/2024,Online,Electronics,Full Price,Bronze
253,13.79,2/25/2024,Online,Books,Full Price,Bronze
634,193.32,7/13/2024,Online,Groceries,Full Price,Silver
106,88.53,6/7/2024,Online,Apparel,Discount,Platinum
130,219.91,12/30/2023,In-store,Home,Full Price,Silver
849,277.78,1/5/2024,Online,Groceries,Full Price,Bronze
670,5.51,7/11/2024,In-store,Electronics,Full Price,Silver
376,69.51,10/24/2023,In-store,Books,Discount,Platinum
743,46.99,11/26/2023,In-store,Home,Full Price,Bronze
967,98.31,7/4/2024,In-store,Apparel,Discount,Bronze
308,157.79,10/10/2023,In-store,Electronics,Full Price,Gold
91,32.93,1/3/2024,Online,Home,Full Price,Gold
393,81.37,10/21/2023,In-store,Apparel,Full Price,Gold
534,123.35,7/12/2024,Online,Electronics,Return,Platinum
802,14.44,7/12/2024,In-store,Books,Full Price,Bronze
110,168.24,9/6/2023,Online,Apparel,Full Price,Silver
561,93.17,4/3/2024,Online,Home,Full Price,Silver
641,298.65,4/26/2024,In-store,Electronics,Full Price,Gold
585,41.48,4/3/2024,In-store,Groceries,Full Price,Gold
340,11.45,7/7/2024,Online,Electronics,Full Price,Platinum
565,70.62,3/1/2024,In-store,Home,Full Price,Bronze
979,8.97,11/30/2023,In-store,Home,Full Price,Bronze
356,349.09,11/15/2023,Online,Groceries,Full Price,Bronze
892,3.95,7/28/2024,Online,Home,Full Price,Silver
168,140.04,3/11/2024,In-store,Electronics,Full Price,Bronze
557,74.47,10/24/2023,In-store,Apparel,Full Price,Gold
452,45.98,9/1/2023,In-store,Electronics,Full Price,Bronze
905,6.81,8/21/2023,In-store,Home,Full Price,Bronze
105,97.33,12/25/2023,Online,Groceries,Full Price,Silver
150,88,9/9/2023,Online,Groceries,Discount,Gold
146,32.97,2/23/2024,In-store,Books,Full Price,Bronze
716,241.04,5/17/2024,Online,Groceries,Discount,Gold
874,36.26,4/24/2024,Online,Groceries,Full Price,Silver
299,59.73,2/3/2024,Online,Home,Full Price,Bronze
167,78.47,3/27/2024,Online,Apparel,Full Price,Bronze
713,10.56,6/30/2024,Online,Apparel,Full Price,Gold
